morador_id,codigo
1162,codigo_DOC1
1162,codigo_DOC2
1162,codigo_DOC3
1162,codigo_DOC4
1162,codigo_DOC5
1163,codigo_DOC1
1163,codigo_DOC2
1163,codigo_DOC3
1163,codigo_DOC4
1163,codigo_DOC5
1164,codigo_DOC1
1164,codigo_DOC2
1164,codigo_DOC4
1164,codigo_DOC5
1167,codigo_DOC1
1167,codigo_DOC3
1168,codigo_DOC1
1168,codigo_DOC3
1168,codigo_DOC5
1169,codigo_DOC1
1169,codigo_DOC2
1169,codigo_DOC3
1169,codigo_DOC4
1169,codigo_DOC5
1170,codigo_DOC1
1170,codigo_DOC2
1170,codigo_DOC3
1170,codigo_DOC4
1170,codigo_DOC5
1171,codigo_DOC1
1171,codigo_DOC2
1171,codigo_DOC3
1171,codigo_DOC5
1173,codigo_DOC1
1173,codigo_DOC2
1173,codigo_DOC4
1175,codigo_DOC1
1175,codigo_DOC2
1175,codigo_DOC3
1175,codigo_DOC4
1178,codigo_DOC1
1178,codigo_DOC2
1178,codigo_DOC3
1179,codigo_DOC3
1179,codigo_DOC4
1179,codigo_DOC5
1180,codigo_DOC1
1180,codigo_DOC3
1181,codigo_DOC1
1181,codigo_DOC3
1182,codigo_DOC1
1182,codigo_DOC2
1182,codigo_DOC3
1183,codigo_DOC2
1183,codigo_DOC5
1185,codigo_DOC1
1185,codigo_DOC2
1185,codigo_DOC3
1185,codigo_DOC4
1187,codigo_DOC1
1187,codigo_DOC2
1187,codigo_DOC3
1189,codigo_DOC1
1189,codigo_DOC2
1189,codigo_DOC3
1189,codigo_DOC4
1189,codigo_DOC5
1190,codigo_DOC1
1190,codigo_DOC2
1190,codigo_DOC3
1190,codigo_DOC5
1193,codigo_DOC1
1193,codigo_DOC2
1193,codigo_DOC3
1193,codigo_DOC5
1195,codigo_DOC2
1195,codigo_DOC3
1195,codigo_DOC4
1195,codigo_DOC5
1197,codigo_DOC1
1197,codigo_DOC2
1197,codigo_DOC3
1197,codigo_DOC4
1197,codigo_DOC5
1198,codigo_DOC1
1198,codigo_DOC2
1198,codigo_DOC5
1200,codigo_DOC1
1200,codigo_DOC2
1200,codigo_DOC3
1200,codigo_DOC4
1200,codigo_DOC5
1201,codigo_DOC1
1201,codigo_DOC2
1201,codigo_DOC3
1201,codigo_DOC4
1201,codigo_DOC5
1202,codigo_DOC1
1202,codigo_DOC2
1202,codigo_DOC3
1202,codigo_DOC4
1202,codigo_DOC5
1203,codigo_DOC1
1203,codigo_DOC2
1203,codigo_DOC3
1203,codigo_DOC4
1203,codigo_DOC5
1204,codigo_DOC1
1204,codigo_DOC2
1204,codigo_DOC3
1204,codigo_DOC4
1204,codigo_DOC5
1205,codigo_DOC1
1205,codigo_DOC2
1205,codigo_DOC3
1205,codigo_DOC4
1205,codigo_DOC5
1206,codigo_DOC1
1206,codigo_DOC2
1206,codigo_DOC3
1206,codigo_DOC5
1207,codigo_DOC1
1207,codigo_DOC2
1207,codigo_DOC3
1208,codigo_DOC1
1208,codigo_DOC2
1208,codigo_DOC3
1208,codigo_DOC4
1208,codigo_DOC5
1209,codigo_DOC1
1209,codigo_DOC2
1210,codigo_DOC1
1210,codigo_DOC2
1210,codigo_DOC3
1210,codigo_DOC4
1210,codigo_DOC5
1212,codigo_DOC1
1212,codigo_DOC2
1212,codigo_DOC3
1212,codigo_DOC4
1212,codigo_DOC5
1214,codigo_DOC2
1216,codigo_DOC2
1217,codigo_DOC1
1217,codigo_DOC2
1217,codigo_DOC3
1218,codigo_DOC1
1218,codigo_DOC2
1218,codigo_DOC3
1218,codigo_DOC4
1218,codigo_DOC5
1219,codigo_DOC1
1219,codigo_DOC2
1219,codigo_DOC3
1219,codigo_DOC4
1219,codigo_DOC5
1220,codigo_DOC1
1220,codigo_DOC2
1220,codigo_DOC3
1220,codigo_DOC4
1220,codigo_DOC5
1222,codigo_DOC1
1222,codigo_DOC2
1222,codigo_DOC3
1222,codigo_DOC4
1222,codigo_DOC5
1223,codigo_DOC1
1223,codigo_DOC2
1223,codigo_DOC3
1228,codigo_DOC1
1228,codigo_DOC3
1229,codigo_DOC3
1230,codigo_DOC1
1230,codigo_DOC2
1230,codigo_DOC3
1230,codigo_DOC4
1230,codigo_DOC5
1231,codigo_DOC1
1231,codigo_DOC2
1231,codigo_DOC3
1231,codigo_DOC4
1231,codigo_DOC5
1232,codigo_DOC1
1232,codigo_DOC2
1232,codigo_DOC3
1232,codigo_DOC4
1232,codigo_DOC5
1233,codigo_DOC1
1233,codigo_DOC2
1233,codigo_DOC3
1233,codigo_DOC4
1233,codigo_DOC5
1234,codigo_DOC1
1234,codigo_DOC3
1235,codigo_DOC1
1235,codigo_DOC3
1235,codigo_DOC4
1236,codigo_DOC2
1236,codigo_DOC3
1236,codigo_DOC4
1236,codigo_DOC5
1237,codigo_DOC1
1237,codigo_DOC2
1237,codigo_DOC3
1240,codigo_DOC1
1240,codigo_DOC2
1240,codigo_DOC3
1240,codigo_DOC4
1240,codigo_DOC5
1241,codigo_DOC1
1241,codigo_DOC2
1241,codigo_DOC3
1241,codigo_DOC4
1241,codigo_DOC5
1242,codigo_DOC3
1243,codigo_DOC1
1243,codigo_DOC3
1243,codigo_DOC4
1243,codigo_DOC5
1244,codigo_DOC1
1244,codigo_DOC3
1246,codigo_DOC2
1246,codigo_DOC4
1247,codigo_DOC2
1247,codigo_DOC4
1251,codigo_DOC1
1251,codigo_DOC2
1251,codigo_DOC3
1251,codigo_DOC4
1252,codigo_DOC1
1252,codigo_DOC2
1252,codigo_DOC3
1254,codigo_DOC1
1254,codigo_DOC2
1254,codigo_DOC3
1254,codigo_DOC4
1254,codigo_DOC5
1257,codigo_DOC1
1257,codigo_DOC2
1257,codigo_DOC3
1257,codigo_DOC4
1257,codigo_DOC5
1258,codigo_DOC1
1258,codigo_DOC2
1258,codigo_DOC3
1258,codigo_DOC5
1260,codigo_DOC2
1260,codigo_DOC3
1260,codigo_DOC4
1260,codigo_DOC5
1262,codigo_DOC1
1262,codigo_DOC2
1262,codigo_DOC3
1263,codigo_DOC1
1263,codigo_DOC2
1263,codigo_DOC3
1263,codigo_DOC4
1263,codigo_DOC5
1264,codigo_DOC1
1264,codigo_DOC2
1264,codigo_DOC3
1264,codigo_DOC4
1267,codigo_DOC1
1267,codigo_DOC2
1267,codigo_DOC3
1267,codigo_DOC4
1269,codigo_DOC2
1270,codigo_DOC1
1270,codigo_DOC2
1270,codigo_DOC3
1270,codigo_DOC4
1270,codigo_DOC5
1271,codigo_DOC1
1271,codigo_DOC2
1271,codigo_DOC3
1271,codigo_DOC5
1273,codigo_DOC1
1273,codigo_DOC3
1273,codigo_DOC5
1274,codigo_DOC1
1274,codigo_DOC2
1276,codigo_DOC1
1276,codigo_DOC3
1276,codigo_DOC4
1276,codigo_DOC5
1277,codigo_DOC1
1277,codigo_DOC2
1282,codigo_DOC2
1283,codigo_DOC1
1283,codigo_DOC2
1283,codigo_DOC3
1283,codigo_DOC4
1283,codigo_DOC5
1285,codigo_DOC1
1285,codigo_DOC2
1285,codigo_DOC3
1285,codigo_DOC4
1285,codigo_DOC5
1286,codigo_DOC2
1288,codigo_DOC2
1288,codigo_DOC3
1289,codigo_DOC1
1289,codigo_DOC2
1289,codigo_DOC3
1289,codigo_DOC5
1290,codigo_DOC1
1290,codigo_DOC2
1290,codigo_DOC3
1290,codigo_DOC4
1290,codigo_DOC5
1291,codigo_DOC1
1291,codigo_DOC2
1291,codigo_DOC3
1292,codigo_DOC1
1292,codigo_DOC2
1292,codigo_DOC3
1293,codigo_DOC1
1293,codigo_DOC2
1294,codigo_DOC1
1295,codigo_DOC1
1297,codigo_DOC1
1297,codigo_DOC2
1297,codigo_DOC3
1303,codigo_DOC1
1303,codigo_DOC2
1304,codigo_DOC1
1304,codigo_DOC2
1304,codigo_DOC3
1304,codigo_DOC4
1306,codigo_DOC1
1306,codigo_DOC2
1306,codigo_DOC3
1306,codigo_DOC4
1306,codigo_DOC5
1308,codigo_DOC1
1308,codigo_DOC2
1309,codigo_DOC1
1309,codigo_DOC2
1310,codigo_DOC1
1310,codigo_DOC2
1310,codigo_DOC3
1310,codigo_DOC4
1310,codigo_DOC5
1313,codigo_DOC1
1313,codigo_DOC2
1313,codigo_DOC3
1313,codigo_DOC4
1313,codigo_DOC5
1314,codigo_DOC1
1314,codigo_DOC2
1314,codigo_DOC4
1314,codigo_DOC5
1316,codigo_DOC1
1316,codigo_DOC2
1316,codigo_DOC3
1316,codigo_DOC4
1316,codigo_DOC5
1317,codigo_DOC1
1317,codigo_DOC2
1317,codigo_DOC3
1317,codigo_DOC4
1317,codigo_DOC5
1319,codigo_DOC1
1319,codigo_DOC2
1319,codigo_DOC3
1320,codigo_DOC1
1320,codigo_DOC2
1320,codigo_DOC3
1320,codigo_DOC4
1321,codigo_DOC1
1321,codigo_DOC2
1321,codigo_DOC3
1321,codigo_DOC4
1325,codigo_DOC2
1325,codigo_DOC4
1326,codigo_DOC1
1326,codigo_DOC2
1326,codigo_DOC3
1326,codigo_DOC4
1326,codigo_DOC5
1329,codigo_DOC1
1329,codigo_DOC2
1329,codigo_DOC3
1329,codigo_DOC4
1329,codigo_DOC5
1330,codigo_DOC1
1330,codigo_DOC2
1330,codigo_DOC3
1330,codigo_DOC4
1330,codigo_DOC5
1336,codigo_DOC1
1336,codigo_DOC2
1336,codigo_DOC3
1338,codigo_DOC2
1338,codigo_DOC3
1338,codigo_DOC4
1340,codigo_DOC2
1341,codigo_DOC1
1341,codigo_DOC2
1341,codigo_DOC3
1341,codigo_DOC4
1341,codigo_DOC5
1342,codigo_DOC1
1342,codigo_DOC2
1342,codigo_DOC3
1342,codigo_DOC5
1345,codigo_DOC1
1345,codigo_DOC2
1348,codigo_DOC1
1348,codigo_DOC2
1348,codigo_DOC3
1348,codigo_DOC4
1348,codigo_DOC5
1349,codigo_DOC1
1349,codigo_DOC2
1349,codigo_DOC3
1352,codigo_DOC2
1352,codigo_DOC3
1353,codigo_DOC1
1353,codigo_DOC3
1355,codigo_DOC2
1356,codigo_DOC1
1356,codigo_DOC2
1356,codigo_DOC3
1356,codigo_DOC4
1356,codigo_DOC5
1357,codigo_DOC1
1357,codigo_DOC2
1357,codigo_DOC3
1357,codigo_DOC5
1358,codigo_DOC1
1358,codigo_DOC2
1358,codigo_DOC3
1358,codigo_DOC4
1358,codigo_DOC5
1360,codigo_DOC1
1360,codigo_DOC2
1360,codigo_DOC3
1360,codigo_DOC4
1360,codigo_DOC5
1366,codigo_DOC2
1367,codigo_DOC2
1369,codigo_DOC4
1370,codigo_DOC2
1371,codigo_DOC1
1371,codigo_DOC2
1371,codigo_DOC3
1371,codigo_DOC4
1371,codigo_DOC5
1372,codigo_DOC2
1374,codigo_DOC2
1375,codigo_DOC1
1375,codigo_DOC2
1375,codigo_DOC3
1375,codigo_DOC4
1375,codigo_DOC5
1376,codigo_DOC2
1376,codigo_DOC3
1377,codigo_DOC1
1377,codigo_DOC2
1377,codigo_DOC3
1377,codigo_DOC4
1377,codigo_DOC5
1380,codigo_DOC2
1381,codigo_DOC1
1381,codigo_DOC2
1382,codigo_DOC1
1382,codigo_DOC3
1382,codigo_DOC5
1383,codigo_DOC1
1383,codigo_DOC3
1384,codigo_DOC2
1385,codigo_DOC1
1385,codigo_DOC2
1385,codigo_DOC4
1385,codigo_DOC5
1386,codigo_DOC1
1386,codigo_DOC2
1386,codigo_DOC3
1386,codigo_DOC4
1386,codigo_DOC5
1387,codigo_DOC1
1387,codigo_DOC2
1389,codigo_DOC2
1389,codigo_DOC3
1391,codigo_DOC2
1392,codigo_DOC1
1392,codigo_DOC2
1392,codigo_DOC3
1392,codigo_DOC4
1394,codigo_DOC2
1398,codigo_DOC1
1398,codigo_DOC2
1398,codigo_DOC3
1398,codigo_DOC4
1398,codigo_DOC5
1399,codigo_DOC1
1399,codigo_DOC2
1404,codigo_DOC1
1404,codigo_DOC2
1404,codigo_DOC3
1404,codigo_DOC4
1404,codigo_DOC5
1405,codigo_DOC1
1405,codigo_DOC2
1414,codigo_DOC1
1414,codigo_DOC2
1414,codigo_DOC3
1417,codigo_DOC2
1417,codigo_DOC3
1418,codigo_DOC2
1418,codigo_DOC3
1418,codigo_DOC4
1418,codigo_DOC5
1422,codigo_DOC1
1422,codigo_DOC2
1422,codigo_DOC3
1422,codigo_DOC4
1422,codigo_DOC5
1423,codigo_DOC3
1425,codigo_DOC1
1425,codigo_DOC2
1425,codigo_DOC3
1425,codigo_DOC4
1425,codigo_DOC5
1427,codigo_DOC1
1428,codigo_DOC1
1428,codigo_DOC2
1428,codigo_DOC3
1428,codigo_DOC4
1428,codigo_DOC5
1429,codigo_DOC1
1429,codigo_DOC2
1429,codigo_DOC3
1430,codigo_DOC1
1430,codigo_DOC2
1430,codigo_DOC3
1430,codigo_DOC5
1431,codigo_DOC2
1431,codigo_DOC3
1431,codigo_DOC5
1432,codigo_DOC1
1432,codigo_DOC3
1432,codigo_DOC5
1433,codigo_DOC2
1434,codigo_DOC1
1434,codigo_DOC2
1434,codigo_DOC3
1434,codigo_DOC4
1434,codigo_DOC5
1438,codigo_DOC1
1438,codigo_DOC2
1438,codigo_DOC3
1438,codigo_DOC5
1439,codigo_DOC1
1439,codigo_DOC2
1439,codigo_DOC3
1439,codigo_DOC4
1439,codigo_DOC5
1440,codigo_DOC1
1440,codigo_DOC3
1440,codigo_DOC5
1441,codigo_DOC2
1442,codigo_DOC1
1442,codigo_DOC2
1443,codigo_DOC3
1445,codigo_DOC2
1446,codigo_DOC1
1446,codigo_DOC2
1446,codigo_DOC3
1446,codigo_DOC4
1446,codigo_DOC5
1447,codigo_DOC3
1449,codigo_DOC1
1449,codigo_DOC2
1449,codigo_DOC3
1449,codigo_DOC4
1449,codigo_DOC5
1451,codigo_DOC1
1451,codigo_DOC2
1451,codigo_DOC3
1451,codigo_DOC5
1452,codigo_DOC1
1452,codigo_DOC2
1452,codigo_DOC3
1453,codigo_DOC1
1453,codigo_DOC3
1453,codigo_DOC5
1454,codigo_DOC1
1454,codigo_DOC3
1456,codigo_DOC1
1456,codigo_DOC3
1457,codigo_DOC1
1457,codigo_DOC2
1457,codigo_DOC3
1457,codigo_DOC4
1457,codigo_DOC5
1458,codigo_DOC1
1458,codigo_DOC2
1458,codigo_DOC3
1458,codigo_DOC4
1458,codigo_DOC5
1459,codigo_DOC3
1461,codigo_DOC2
1461,codigo_DOC4
1463,codigo_DOC2
1465,codigo_DOC2
1465,codigo_DOC3
1467,codigo_DOC1
1467,codigo_DOC2
1467,codigo_DOC3
1468,codigo_DOC1
1468,codigo_DOC2
1468,codigo_DOC3
1468,codigo_DOC4
1468,codigo_DOC5
1471,codigo_DOC2
1471,codigo_DOC3
1471,codigo_DOC4
1473,codigo_DOC1
1473,codigo_DOC2
1473,codigo_DOC3
1475,codigo_DOC1
1475,codigo_DOC2
1475,codigo_DOC5
1478,codigo_DOC1
1478,codigo_DOC2
1478,codigo_DOC3
1478,codigo_DOC4
1478,codigo_DOC5
1479,codigo_DOC1
1479,codigo_DOC2
1479,codigo_DOC3
1480,codigo_DOC1
1480,codigo_DOC2
1480,codigo_DOC3
1480,codigo_DOC4
1480,codigo_DOC5
1482,codigo_DOC1
1482,codigo_DOC2
1482,codigo_DOC3
1482,codigo_DOC5
1483,codigo_DOC1
1483,codigo_DOC2
1483,codigo_DOC3
1483,codigo_DOC4
1483,codigo_DOC5
1484,codigo_DOC1
1484,codigo_DOC2
1484,codigo_DOC3
1484,codigo_DOC4
1484,codigo_DOC5
1485,codigo_DOC1
1485,codigo_DOC2
1485,codigo_DOC4
1485,codigo_DOC5
1487,codigo_DOC1
1487,codigo_DOC2
1487,codigo_DOC3
1487,codigo_DOC4
1488,codigo_DOC2
1488,codigo_DOC3
1489,codigo_DOC1
1489,codigo_DOC2
1489,codigo_DOC3
1489,codigo_DOC5
1490,codigo_DOC1
1490,codigo_DOC2
1490,codigo_DOC3
1492,codigo_DOC1
1492,codigo_DOC3
1494,codigo_DOC1
1494,codigo_DOC2
1494,codigo_DOC3
1498,codigo_DOC1
1498,codigo_DOC2
1498,codigo_DOC3
1498,codigo_DOC4
1498,codigo_DOC5
1499,codigo_DOC1
1499,codigo_DOC2
1499,codigo_DOC3
1499,codigo_DOC4
1499,codigo_DOC5
1500,codigo_DOC1
1500,codigo_DOC2
1500,codigo_DOC3
1500,codigo_DOC4
1500,codigo_DOC5
1501,codigo_DOC4
1502,codigo_DOC1
1502,codigo_DOC2
1502,codigo_DOC3
1502,codigo_DOC4
1503,codigo_DOC2
1503,codigo_DOC3
1506,codigo_DOC1
1506,codigo_DOC2
1506,codigo_DOC4
1507,codigo_DOC3
1509,codigo_DOC1
1509,codigo_DOC2
1509,codigo_DOC3
1509,codigo_DOC4
1509,codigo_DOC5
1510,codigo_DOC1
1510,codigo_DOC2
1510,codigo_DOC3
1510,codigo_DOC4
1510,codigo_DOC5
1511,codigo_DOC1
1511,codigo_DOC2
1511,codigo_DOC3
1511,codigo_DOC4
1511,codigo_DOC5
1512,codigo_DOC1
1512,codigo_DOC2
1512,codigo_DOC3
1512,codigo_DOC4
1513,codigo_DOC2
1514,codigo_DOC2
1517,codigo_DOC1
1517,codigo_DOC3
1517,codigo_DOC4
1518,codigo_DOC2
1518,codigo_DOC3
1519,codigo_DOC1
1519,codigo_DOC2
1519,codigo_DOC3
1520,codigo_DOC2
1520,codigo_DOC3
1521,codigo_DOC1
1521,codigo_DOC3
1523,codigo_DOC1
1523,codigo_DOC2
1523,codigo_DOC3
1523,codigo_DOC4
1524,codigo_DOC1
1524,codigo_DOC2
1524,codigo_DOC3
1524,codigo_DOC4
1524,codigo_DOC5
1526,codigo_DOC1
1526,codigo_DOC3
1530,codigo_DOC1
1530,codigo_DOC2
1530,codigo_DOC3
1530,codigo_DOC4
1531,codigo_DOC2
1531,codigo_DOC3
1532,codigo_DOC2
1532,codigo_DOC3
1533,codigo_DOC1
1533,codigo_DOC2
1533,codigo_DOC3
1533,codigo_DOC4
1533,codigo_DOC5
1534,codigo_DOC1
1534,codigo_DOC2
1534,codigo_DOC3
1534,codigo_DOC4
1534,codigo_DOC5
1536,codigo_DOC1
1536,codigo_DOC2
1536,codigo_DOC3
1540,codigo_DOC2
1540,codigo_DOC3
1541,codigo_DOC1
1541,codigo_DOC2
1541,codigo_DOC3
1541,codigo_DOC4
1541,codigo_DOC5
1542,codigo_DOC1
1542,codigo_DOC2
1542,codigo_DOC3
1542,codigo_DOC4
1542,codigo_DOC5
1543,codigo_DOC1
1543,codigo_DOC2
1543,codigo_DOC3
1543,codigo_DOC4
1543,codigo_DOC5
1544,codigo_DOC1
1544,codigo_DOC2
1544,codigo_DOC3
1544,codigo_DOC4
1544,codigo_DOC5
1545,codigo_DOC2
1546,codigo_DOC3
1546,codigo_DOC5
1548,codigo_DOC1
1548,codigo_DOC3
1550,codigo_DOC1
1550,codigo_DOC3
1551,codigo_DOC1
1551,codigo_DOC2
1551,codigo_DOC3
1551,codigo_DOC4
1551,codigo_DOC5
1553,codigo_DOC1
1553,codigo_DOC2
1553,codigo_DOC3
1553,codigo_DOC5
1554,codigo_DOC1
1554,codigo_DOC2
1554,codigo_DOC3
1556,codigo_DOC1
1556,codigo_DOC2
1556,codigo_DOC3
1556,codigo_DOC4
1556,codigo_DOC5
1558,codigo_DOC1
1558,codigo_DOC2
1558,codigo_DOC3
1558,codigo_DOC5
1560,codigo_DOC1
1560,codigo_DOC2
1560,codigo_DOC3
1561,codigo_DOC1
1561,codigo_DOC2
1561,codigo_DOC3
1562,codigo_DOC1
1562,codigo_DOC2
1564,codigo_DOC1
1564,codigo_DOC2
1564,codigo_DOC3
1564,codigo_DOC4
1564,codigo_DOC5
1565,codigo_DOC1
1565,codigo_DOC2
1565,codigo_DOC3
1565,codigo_DOC4
1565,codigo_DOC5
1569,codigo_DOC1
1569,codigo_DOC2
1569,codigo_DOC3
1569,codigo_DOC4
1569,codigo_DOC5
1570,codigo_DOC1
1570,codigo_DOC2
1570,codigo_DOC4
1570,codigo_DOC5
1575,codigo_DOC1
1575,codigo_DOC2
1575,codigo_DOC3
1575,codigo_DOC4
1575,codigo_DOC5
1576,codigo_DOC1
1576,codigo_DOC2
1576,codigo_DOC3
1576,codigo_DOC4
1576,codigo_DOC5
1577,codigo_DOC1
1577,codigo_DOC2
1577,codigo_DOC3
1578,codigo_DOC3
1579,codigo_DOC1
1579,codigo_DOC3
1581,codigo_DOC1
1581,codigo_DOC2
1581,codigo_DOC3
1582,codigo_DOC1
1582,codigo_DOC2
1582,codigo_DOC3
1583,codigo_DOC2
1583,codigo_DOC3
1583,codigo_DOC4
1584,codigo_DOC1
1584,codigo_DOC2
1584,codigo_DOC3
1584,codigo_DOC4
1584,codigo_DOC5
1586,codigo_DOC1
1586,codigo_DOC2
1586,codigo_DOC3
1587,codigo_DOC2
1587,codigo_DOC3
1588,codigo_DOC1
1588,codigo_DOC2
1588,codigo_DOC3
1588,codigo_DOC4
1588,codigo_DOC5
1589,codigo_DOC1
1589,codigo_DOC2
1589,codigo_DOC3
1589,codigo_DOC4
1589,codigo_DOC5
1590,codigo_DOC1
1590,codigo_DOC2
1590,codigo_DOC3
1590,codigo_DOC4
1590,codigo_DOC5
1592,codigo_DOC1
1592,codigo_DOC2
1592,codigo_DOC3
1592,codigo_DOC4
1592,codigo_DOC5
1595,codigo_DOC1
1597,codigo_DOC1
1597,codigo_DOC2
1597,codigo_DOC4
1597,codigo_DOC5
1599,codigo_DOC1
1599,codigo_DOC2
1599,codigo_DOC3
1599,codigo_DOC5
1600,codigo_DOC1
1600,codigo_DOC2
1600,codigo_DOC3
1600,codigo_DOC4
1600,codigo_DOC5
1602,codigo_DOC2
1602,codigo_DOC3
1603,codigo_DOC2
1604,codigo_DOC3
1605,codigo_DOC3
1607,codigo_DOC1
1607,codigo_DOC2
1607,codigo_DOC3
1609,codigo_DOC1
1609,codigo_DOC2
1609,codigo_DOC3
1609,codigo_DOC4
1609,codigo_DOC5
1610,codigo_DOC4
1611,codigo_DOC1
1611,codigo_DOC3
1612,codigo_DOC2
1613,codigo_DOC1
1613,codigo_DOC2
1613,codigo_DOC3
1613,codigo_DOC4
1613,codigo_DOC5
1614,codigo_DOC2
1614,codigo_DOC3
1614,codigo_DOC4
1615,codigo_DOC1
1615,codigo_DOC2
1615,codigo_DOC3
1616,codigo_DOC1
1616,codigo_DOC2
1616,codigo_DOC3
1616,codigo_DOC4
1616,codigo_DOC5
1618,codigo_DOC1
1618,codigo_DOC2
1620,codigo_DOC1
1620,codigo_DOC2
1620,codigo_DOC3
1620,codigo_DOC4
1620,codigo_DOC5
1621,codigo_DOC3
1622,codigo_DOC1
1622,codigo_DOC2
1622,codigo_DOC3
1622,codigo_DOC4
1622,codigo_DOC5
1623,codigo_DOC1
1623,codigo_DOC2
1623,codigo_DOC3
1623,codigo_DOC4
1623,codigo_DOC5
1626,codigo_DOC1
1626,codigo_DOC2
1626,codigo_DOC3
1626,codigo_DOC5
1628,codigo_DOC1
1628,codigo_DOC2
1628,codigo_DOC3
1628,codigo_DOC4
1628,codigo_DOC5
1630,codigo_DOC1
1630,codigo_DOC2
1630,codigo_DOC3
1630,codigo_DOC4
1630,codigo_DOC5
1632,codigo_DOC3
1633,codigo_DOC1
1633,codigo_DOC2
1633,codigo_DOC3
1633,codigo_DOC4
1633,codigo_DOC5
1634,codigo_DOC1
1634,codigo_DOC2
1634,codigo_DOC3
1634,codigo_DOC4
1634,codigo_DOC5
1636,codigo_DOC1
1636,codigo_DOC3
1636,codigo_DOC4
1636,codigo_DOC5
1638,codigo_DOC2
1639,codigo_DOC1
1639,codigo_DOC2
1639,codigo_DOC3
1639,codigo_DOC4
1639,codigo_DOC5
1641,codigo_DOC1
1641,codigo_DOC2
1641,codigo_DOC3
1641,codigo_DOC4
1641,codigo_DOC5
1642,codigo_DOC1
1642,codigo_DOC2
1642,codigo_DOC3
1642,codigo_DOC4
1642,codigo_DOC5
1643,codigo_DOC1
1643,codigo_DOC2
1643,codigo_DOC3
1643,codigo_DOC4
1643,codigo_DOC5
1644,codigo_DOC1
1644,codigo_DOC2
1644,codigo_DOC3
1645,codigo_DOC1
1645,codigo_DOC2
1645,codigo_DOC3
1647,codigo_DOC3
1648,codigo_DOC1
1648,codigo_DOC2
1648,codigo_DOC3
1648,codigo_DOC4
1649,codigo_DOC2
1650,codigo_DOC2
1650,codigo_DOC3
1651,codigo_DOC2
1651,codigo_DOC3
1652,codigo_DOC2
1655,codigo_DOC3
1658,codigo_DOC1
1658,codigo_DOC2
1658,codigo_DOC3
1658,codigo_DOC4
1658,codigo_DOC5
1659,codigo_DOC1
1659,codigo_DOC2
1659,codigo_DOC3
1659,codigo_DOC4
1659,codigo_DOC5
1660,codigo_DOC2
1661,codigo_DOC2
1662,codigo_DOC2
1663,codigo_DOC1
1663,codigo_DOC2
1663,codigo_DOC3
1663,codigo_DOC4
1663,codigo_DOC5
1664,codigo_DOC1
1664,codigo_DOC2
1664,codigo_DOC3
1664,codigo_DOC4
1664,codigo_DOC5
1665,codigo_DOC1
1665,codigo_DOC2
1665,codigo_DOC3
1665,codigo_DOC4
1665,codigo_DOC5
1666,codigo_DOC4
1667,codigo_DOC1
1667,codigo_DOC2
1667,codigo_DOC3
1667,codigo_DOC5
1668,codigo_DOC2
1669,codigo_DOC1
1669,codigo_DOC2
1669,codigo_DOC3
1670,codigo_DOC2
1672,codigo_DOC2
1676,codigo_DOC1
1676,codigo_DOC2
1676,codigo_DOC4
1677,codigo_DOC1
1677,codigo_DOC2
1677,codigo_DOC3
1677,codigo_DOC4
1677,codigo_DOC5
1679,codigo_DOC1
1679,codigo_DOC2
1679,codigo_DOC3
1679,codigo_DOC4
1681,codigo_DOC2
1683,codigo_DOC1
1683,codigo_DOC2
1683,codigo_DOC3
1683,codigo_DOC4
1683,codigo_DOC5
1685,codigo_DOC2
1686,codigo_DOC2
1688,codigo_DOC1
1688,codigo_DOC2
1688,codigo_DOC3
1688,codigo_DOC4
1688,codigo_DOC5
1692,codigo_DOC2
1693,codigo_DOC2
1693,codigo_DOC3
1694,codigo_DOC1
1694,codigo_DOC2
1694,codigo_DOC3
1694,codigo_DOC5
1695,codigo_DOC2
1696,codigo_DOC1
1696,codigo_DOC2
1696,codigo_DOC3
1696,codigo_DOC4
1696,codigo_DOC5
1697,codigo_DOC1
1697,codigo_DOC2
1697,codigo_DOC3
1698,codigo_DOC1
1698,codigo_DOC3
1698,codigo_DOC5
1700,codigo_DOC1
1700,codigo_DOC2
1700,codigo_DOC3
1700,codigo_DOC4
1700,codigo_DOC5
1704,codigo_DOC1
1704,codigo_DOC3
1706,codigo_DOC1
1706,codigo_DOC2
1706,codigo_DOC3
1706,codigo_DOC4
1706,codigo_DOC5
1708,codigo_DOC2
1709,codigo_DOC2
1710,codigo_DOC1
1710,codigo_DOC2
1710,codigo_DOC3
1710,codigo_DOC4
1710,codigo_DOC5
1711,codigo_DOC1
1711,codigo_DOC2
1711,codigo_DOC3
1711,codigo_DOC4
1713,codigo_DOC1
1713,codigo_DOC2
1713,codigo_DOC3
1713,codigo_DOC4
1713,codigo_DOC5
1716,codigo_DOC1
1716,codigo_DOC2
1716,codigo_DOC3
1716,codigo_DOC4
1716,codigo_DOC5
1718,codigo_DOC1
1718,codigo_DOC2
1718,codigo_DOC3
1719,codigo_DOC1
1719,codigo_DOC2
1719,codigo_DOC3
1719,codigo_DOC4
1719,codigo_DOC5
1720,codigo_DOC1
1720,codigo_DOC2
1720,codigo_DOC3
1721,codigo_DOC1
1721,codigo_DOC2
1721,codigo_DOC3
1721,codigo_DOC4
1721,codigo_DOC5
1722,codigo_DOC1
1722,codigo_DOC2
1722,codigo_DOC3
